Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
41583069,2/1/19 9:06,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Other,Residence,10314,285 GANSEVOORT BOULEVARD,GANSEVOORT BOULEVARD,WESTWOOD AVENUE,HOLDEN BOULEVARD,WESTWOOD AVENUE,HOLDEN BOULEVARD,ADDRESS,STATEN ISLAND,,,In Progress,,The Department of Health and Mental Hygiene will review the Service Request. Complaints of this type usually result in Agency contact or an inspection. Status will be available from 311 within 30 days of the Service Request submission date  Please note the Service Request number for future reference.,,02 STATEN ISLAND,5007630138,STATEN ISLAND,949064,159700,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.60494608,-74.126716,"(40.604946081073855, -74.12671599582161)"
41583924,2/1/19 18:50,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Farm Animal,Residence,10003,333 EAST 14 STREET,EAST 14 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,,,In Progress,,The Department of Health and Mental Hygiene will review the Service Request. Complaints of this type usually result in Agency contact or an inspection. Status will be available from 311 within 30 days of the Service Request submission date  Please note the Service Request number for future reference.,,06 MANHATTAN,1009210019,MANHATTAN,988844,205863,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.73172186,-73.98342407,"(40.73172185922995, -73.98342407217982)"
41592883,2/2/19 16:29,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Farm Animal,Residence,10003,333 EAST 14 STREET,EAST 14 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,,,In Progress,,The Department of Health and Mental Hygiene will review the Service Request. Complaints of this type usually result in Agency contact or an inspection. Status will be available from 311 within 30 days of the Service Request submission date  Please note the Service Request number for future reference.,,06 MANHATTAN,1009210019,MANHATTAN,988844,205863,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.73172186,-73.98342407,"(40.73172185922995, -73.98342407217982)"
41593446,2/2/19 19:00,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Snake,Residence,10010,54 WEST 21 STREET,WEST 21 STREET,5 AVENUE,AVENUE OF THE AMERICAS,5 AVENUE,AVENUE OF THE AMERICAS,ADDRESS,NEW YORK,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,2/4/19 21:55,05 MANHATTAN,1008220070,MANHATTAN,986405,209234,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.74097535,-73.99222332,"(40.74097535198318, -73.99222331618223)"
41603991,2/4/19 14:55,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Snake,Residence,11208,283 MONTAUK AVENUE,MONTAUK AVENUE,SUTTER AVENUE,BLAKE AVENUE,SUTTER AVENUE,BLAKE AVENUE,ADDRESS,BROOKLYN,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,2/4/19 21:55,05 BROOKLYN,3040560020,BROOKLYN,1018284,183997,PHONE,Unspecified,BROOKLYN,,,,,,,,40.67164059,-73.87731016,"(40.67164058804089, -73.87731016236995)"
41652482,2/8/19 14:19,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Snake,Residence,10459,1288 HOE AVENUE,HOE AVENUE,BEND,JENNINGS STREET,BEND,JENNINGS STREET,ADDRESS,BRONX,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,2/8/19 20:37,03 BRONX,2029870008,BRONX,1014530,241959,PHONE,Unspecified,BRONX,,,,,,,,40.83074509,-73.89058202,"(40.83074508666812, -73.89058201814356)"
41656113,2/8/19 18:17,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Other,Residence,11234,1486 EAST 49 STREET,EAST 49 STREET,FLATLANDS AVENUE,AVENUE L,FLATLANDS AVENUE,AVENUE L,ADDRESS,BROOKLYN,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,2/11/19 20:41,18 BROOKLYN,3078280081,BROOKLYN,1004095,166860,PHONE,Unspecified,BROOKLYN,,,,,,,,40.62464643,-73.92851075,"(40.624646427947326, -73.92851075479555)"
41684683,2/12/19 19:39,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Other,Residence,10027,75 LASALLE STREET,LASALLE STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,ADDRESS,NEW YORK,,,In Progress,,The Department of Health and Mental Hygiene will review the Service Request. Complaints of this type usually result in Agency contact or an inspection. Status will be available from 311 within 30 days of the Service Request submission date  Please note the Service Request number for future reference.,,09 MANHATTAN,1019800001,MANHATTAN,995786,235563,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.81323425,-73.95832518,"(40.81323425032326, -73.95832518333397)"
41713630,2/15/19 8:44,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Iguana,Residence,10021,131 EAST 70 STREET,EAST 70 STREET,PARK AVENUE,LEXINGTON AVENUE,PARK AVENUE,LEXINGTON AVENUE,ADDRESS,NEW YORK,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,2/19/19 20:38,08 MANHATTAN,1014050014,MANHATTAN,994300,219576,PHONE,Unspecified,MANHATTAN,,,,,,,,40.76935606,-73.96371741,"(40.7693560608393, -73.96371741040471)"
41719126,2/15/19 8:38,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Iguana,Residence,10021,131 EAST 70 STREET,EAST 70 STREET,PARK AVENUE,LEXINGTON AVENUE,PARK AVENUE,LEXINGTON AVENUE,ADDRESS,NEW YORK,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,2/19/19 20:38,08 MANHATTAN,1014050014,MANHATTAN,994300,219576,PHONE,Unspecified,MANHATTAN,,,,,,,,40.76935606,-73.96371741,"(40.7693560608393, -73.96371741040471)"
41725259,2/17/19 17:13,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Other,Residence,11204,1754 63 STREET,63 STREET,17 AVENUE,18 AVENUE,17 AVENUE,18 AVENUE,ADDRESS,BROOKLYN,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,2/19/19 20:38,11 BROOKLYN,3055390036,BROOKLYN,987012,165499,PHONE,Unspecified,BROOKLYN,,,,,,,,40.62093256,-73.99005078,"(40.620932563818855, -73.99005077917141)"
41740871,2/19/19 10:56,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Turtle Under 4 inches Long,Residence,11249,433 WYTHE AVENUE,WYTHE AVENUE,SOUTH 8 STREET,SOUTH 9 STREET,SOUTH 8 STREET,SOUTH 9 STREET,ADDRESS,BROOKLYN,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,2/19/19 20:39,01 BROOKLYN,3021360009,BROOKLYN,993404,197815,PHONE,Unspecified,BROOKLYN,,,,,,,,40.7096285,-73.96698177,"(40.70962849770326, -73.96698176883831)"
41819322,2/26/19 16:42,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Farm Animal,Residence,10303,126 BIRCH ROAD,BIRCH ROAD,BRIARWOOD ROAD,ANDREA PLACE,BRIARWOOD ROAD,ANDREA PLACE,ADDRESS,STATEN ISLAND,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,2/27/19 21:54,01 STATEN ISLAND,5016700546,STATEN ISLAND,938114,166831,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.62446892,-74.16619908,"(40.624468924344804, -74.16619907573119)"
41838457,2/28/19 13:57,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Sold,Other,Residence,10451,675 WALTON AVENUE,WALTON AVENUE,EAST 153 STREET,EAST 157 STREET,EAST 153 STREET,EAST 157 STREET,ADDRESS,BRONX,,,In Progress,,The Department of Health and Mental Hygiene will review the Service Request. Complaints of this type usually result in Agency contact or an inspection. Status will be available from 311 within 30 days of the Service Request submission date  Please note the Service Request number for future reference.,,04 BRONX,2024730067,BRONX,1004533,239064,ONLINE,Unspecified,BRONX,,,,,,,,40.82282776,-73.92671531,"(40.82282775580588, -73.92671530536362)"
41847820,3/1/19 6:42,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Farm Animal,Residence,10314,24 WALDO PLACE,WALDO PLACE,TODT HILL ROAD,LA GUARDIA AVENUE,TODT HILL ROAD,LA GUARDIA AVENUE,ADDRESS,STATEN ISLAND,,,In Progress,,The Department of Health and Mental Hygiene will review the Service Request. Complaints of this type usually result in Agency contact or an inspection. Status will be available from 311 within 30 days of the Service Request submission date  Please note the Service Request number for future reference.,,02 STATEN ISLAND,5007050282,STATEN ISLAND,951588,160859,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.60813696,-74.11763188,"(40.60813695853712, -74.11763188410481)"
41847914,3/1/19 6:36,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,10314,24 WALDO PLACE,WALDO PLACE,TODT HILL ROAD,LA GUARDIA AVENUE,TODT HILL ROAD,LA GUARDIA AVENUE,ADDRESS,STATEN ISLAND,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,3/1/19 20:45,02 STATEN ISLAND,5007050282,STATEN ISLAND,951588,160859,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.60813696,-74.11763188,"(40.60813695853712, -74.11763188410481)"
41867161,3/4/19 10:51,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,11237,229 SUYDAM STREET,SUYDAM STREET,WILSON AVENUE,KNICKERBOCKER AVENUE,WILSON AVENUE,KNICKERBOCKER AVENUE,ADDRESS,BROOKLYN,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,3/5/19 21:30,04 BROOKLYN,3032090043,BROOKLYN,1005152,194760,PHONE,Unspecified,BROOKLYN,,,,,,,,40.70122329,-73.92461655,"(40.70122329189357, -73.9246165475346)"
41919711,3/10/19 17:38,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Sold,Turtle Under 4 inches Long,Street Vendor,11201,420 FULTON STREET,FULTON STREET,LAWRENCE STREET,BRIDGE STREET,LAWRENCE STREET,BRIDGE STREET,ADDRESS,BROOKLYN,,,In Progress,,The Department of Health and Mental Hygiene will review the Service Request. Complaints of this type usually result in Agency contact or an inspection. Status will be available from 311 within 30 days of the Service Request submission date  Please note the Service Request number for future reference.,,02 BROOKLYN,3001560013,BROOKLYN,988135,190992,PHONE,Unspecified,BROOKLYN,,,,,,,,40.69090484,-73.98599085,"(40.690904840408365, -73.98599084507704)"
41933771,3/11/19 10:51,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,11379,65-05 METROPOLITAN AVENUE,METROPOLITAN AVENUE,65 STREET,65 STREET,65 STREET,65 STREET,ADDRESS,MIDDLE VILLAGE,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,3/12/19 19:39,05 QUEENS,,QUEENS,1013096,198883,ONLINE,Unspecified,QUEENS,,,,,,,,40.71251762,-73.89594872,"(40.71251761547049, -73.89594872399826)"
41939395,3/12/19 14:45,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,11374,65-60 ELLWELL CRESCENT,ELLWELL CRESCENT,65 DRIVE,ALDERTON STREET,65 DRIVE,ALDERTON STREET,ADDRESS,REGO PARK,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,3/12/19 19:39,06 QUEENS,4031350078,QUEENS,1022914,201672,ONLINE,Unspecified,QUEENS,,,,,,,,40.72013529,-73.86051795,"(40.720135285378795, -73.86051795345277)"
41945225,3/13/19 17:13,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Other,Residence,10304,33 MICHAEL LOOP,MICHAEL LOOP,BEND,BEND,BEND,BEND,ADDRESS,STATEN ISLAND,,,In Progress,,The Department of Health and Mental Hygiene will review the Service Request. Complaints of this type usually result in Agency contact or an inspection. Status will be available from 311 within 30 days of the Service Request submission date  Please note the Service Request number for future reference.,,02 STATEN ISLAND,5008360203,STATEN ISLAND,956940,160829,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.60807273,-74.0983566,"(40.60807272548309, -74.09835660319301)"
41947774,3/13/19 16:43,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Other,Residence,11418,102-21 86 AVENUE,86 AVENUE,102 STREET,104 STREET,102 STREET,104 STREET,ADDRESS,RICHMOND HILL,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,3/14/19 19:54,09 QUEENS,4091850043,QUEENS,1027088,192994,PHONE,Unspecified,QUEENS,,,,,,,,40.69629704,-73.84551531,"(40.69629703853515, -73.84551530927459)"
41948267,3/13/19 11:51,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,10304,33 MICHAEL LOOP,MICHAEL LOOP,BEND,BEND,BEND,BEND,ADDRESS,STATEN ISLAND,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,3/14/19 19:54,02 STATEN ISLAND,5008360203,STATEN ISLAND,956940,160829,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.60807273,-74.0983566,"(40.60807272548309, -74.09835660319301)"
41968156,3/15/19 13:41,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Farm Animal,Residence,10304,33 MICHAEL LOOP,MICHAEL LOOP,BEND,BEND,BEND,BEND,ADDRESS,STATEN ISLAND,,,In Progress,,The Department of Health and Mental Hygiene will review the Service Request. Complaints of this type usually result in Agency contact or an inspection. Status will be available from 311 within 30 days of the Service Request submission date  Please note the Service Request number for future reference.,,02 STATEN ISLAND,5008360203,STATEN ISLAND,956940,160829,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.60807273,-74.0983566,"(40.60807272548309, -74.09835660319301)"
41994278,3/19/19 22:37,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,10469,3220 PAULDING AVENUE,PAULDING AVENUE,BURKE AVENUE,DUNCAN STREET,BURKE AVENUE,DUNCAN STREET,ADDRESS,BRONX,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,3/20/19 20:00,12 BRONX,2046110018,BRONX,1023395,256932,ONLINE,Unspecified,BRONX,,,,,,,,40.87180664,-73.85846061,"(40.87180663597677, -73.85846061468777)"
41994540,3/19/19 15:34,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,10304,64 NORWOOD AVENUE,NORWOOD AVENUE,ERRINGTON PLACE,TALBOT PLACE,ERRINGTON PLACE,TALBOT PLACE,ADDRESS,STATEN ISLAND,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,3/19/19 20:52,01 STATEN ISLAND,5028390080,STATEN ISLAND,963718,165476,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.62084607,-74.07395987,"(40.62084607293672, -74.07395987008796)"
41999360,3/19/19 14:46,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,11232,409 40 STREET,40 STREET,4 AVENUE,5 AVENUE,4 AVENUE,5 AVENUE,ADDRESS,BROOKLYN,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,3/19/19 20:52,07 BROOKLYN,3007090001,BROOKLYN,982523,176731,PHONE,Unspecified,BROOKLYN,,,,,,,,40.65176227,-74.00622384,"(40.65176227377304, -74.00622383935558)"
42004743,3/20/19 16:49,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Turtle Under 4 inches Long,Residence,11249,433 WYTHE AVENUE,WYTHE AVENUE,SOUTH 8 STREET,SOUTH 9 STREET,SOUTH 8 STREET,SOUTH 9 STREET,ADDRESS,BROOKLYN,,,In Progress,,The Department of Health and Mental Hygiene will review the Service Request. Complaints of this type usually result in Agency contact or an inspection. Status will be available from 311 within 30 days of the Service Request submission date  Please note the Service Request number for future reference.,,01 BROOKLYN,3021360009,BROOKLYN,993404,197815,PHONE,Unspecified,BROOKLYN,,,,,,,,40.7096285,-73.96698177,"(40.70962849770326, -73.96698176883831)"
42019623,3/21/19 5:31,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,10304,33 MICHAEL LOOP,MICHAEL LOOP,BEND,BEND,BEND,BEND,ADDRESS,STATEN ISLAND,,,In Progress,,The Department of Health and Mental Hygiene will review the Service Request. Complaints of this type usually result in Agency contact or an inspection. Status will be available from 311 within 30 days of the Service Request submission date  Please note the Service Request number for future reference.,,02 STATEN ISLAND,5008360203,STATEN ISLAND,956940,160829,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.60807273,-74.0983566,"(40.60807272548309, -74.09835660319301)"
42041070,3/24/19 9:48,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,11374,65-60 ELLWELL CRESCENT,ELLWELL CRESCENT,65 DRIVE,ALDERTON STREET,65 DRIVE,ALDERTON STREET,ADDRESS,REGO PARK,,,In Progress,,The Department of Health and Mental Hygiene will review the Service Request. Complaints of this type usually result in Agency contact or an inspection. Status will be available from 311 within 30 days of the Service Request submission date  Please note the Service Request number for future reference.,,06 QUEENS,4031350078,QUEENS,1022914,201672,ONLINE,Unspecified,QUEENS,,,,,,,,40.72013529,-73.86051795,"(40.720135285378795, -73.86051795345277)"
42047064,3/25/19 13:03,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,10304,33 MICHAEL LOOP,MICHAEL LOOP,BEND,BEND,BEND,BEND,ADDRESS,STATEN ISLAND,,,In Progress,,The Department of Health and Mental Hygiene will review the Service Request. Complaints of this type usually result in Agency contact or an inspection. Status will be available from 311 within 30 days of the Service Request submission date  Please note the Service Request number for future reference.,,02 STATEN ISLAND,5008360203,STATEN ISLAND,956940,160829,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.60807273,-74.0983566,"(40.60807272548309, -74.09835660319301)"
42048331,3/25/19 8:11,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Farm Animal,Residence,11357,151-24 12 AVENUE,12 AVENUE,CLINTONVILLE STREET,151 PLACE,CLINTONVILLE STREET,151 PLACE,ADDRESS,WHITESTONE,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,3/26/19 20:32,07 QUEENS,,QUEENS,1036418,227664,ONLINE,Unspecified,QUEENS,,,,,,,,40.79140721,-73.81160015,"(40.791407212546694, -73.8116001522965)"
42053811,3/26/19 14:55,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Sold,Turtle Under 4 inches Long,Store,10013,68A MOTT STREET,MOTT STREET,BAYARD STREET,CANAL STREET,BAYARD STREET,CANAL STREET,ADDRESS,NEW YORK,,,In Progress,,The Department of Health and Mental Hygiene will review the Service Request. Complaints of this type usually result in Agency contact or an inspection. Status will be available from 311 within 30 days of the Service Request submission date  Please note the Service Request number for future reference.,,03 MANHATTAN,1002010007,MANHATTAN,984768,200206,PHONE,Unspecified,MANHATTAN,,,,,,,,40.71619594,-73.9981314,"(40.71619594310532, -73.99813140390948)"
